Pos, Facility ID, Facility Name, Lat, Lng, Points
825, 11eeb79b29821970043accb4906dc6df,Rivière du nord,45.795,-74.0017,0
826, 11eeb79bb20af32045e222a593545f31,Stade Louis-Philippe-Gaucher,45.6352,-72.9726,0
827, 11eeb79f2d61048002770e41ee42ffb5,Canada Summit Centre,45.3272,-79.2151,0
828, 11eeb7a442818c900a6ba4568bb11067,Shearwater arena,44.6156,-63.4929,0
829, 11eeb7aca8932ea025e7223b5109047f,Southdale Community Centre,49.8717,-97.0765,0
830, 11eeb7b7d7068150d9064e9c56099cbd,Garnet B. Rickard Recreation Complex,43.9014,-78.6755,0
831, 11eeb7bfb725fa20307d8c29fdc93675,Centre sportif pays d’en haut,45.9454,-74.1327,0
832, 11eeb7c02caf8bd0928096a6b585f4d1,Gros Morne Arena,51.2327,-56.7969,0
833, 11eeb7c74b674ca0c73b542798aa2941,Whitney Forum,54.76,-101.8704,0
834, 11eeb7c7645dd530b74eb218312bceb5,Rocky Arena Complex,52.378,-114.9307,0
835, 11eeb7cc185aa870b475506a7332b2b2,Millennium Exhibition Centre,49.0698,-98.7619,0
836, 11eeb7d534de605048aea76ad9b77c39,Esdilagh Health Centre,52.4018,-124.0226,0
837, 11eeb7d8a2e5763045ba36b48a3fafbc,Coaldale Sportsplex,49.7285,-112.6146,0
838, 11eeb7dc9a728a70fc6af30d03909ab1,Biggar Jubilee Stadium,52.807,-105.3626,0
839, 11eeb7ddf519d3b008a9883ec04e9bbc,Southwood Arena,43.1127,-80.7368,0
840, 11eeb7e300bb2cf029d14c69f367582e,marlena mckay,53.928,-122.7878,0
841, 11eeb7e329e8b5c0e50954b0e4d17c39,Emo-Lavallee Community Centre,48.7778,-93.962,0
842, 11eeb7e595e942b05e369a45e044071f,Pavilion des Sports Roland Désourdy,45.2214,-72.7567,0
843, 11eeb7e7dc7ef4208411f06eacf6618e,Yvonne Shallow,48.949,-55.6725,0
844, 11eeb7f079ffb7e03b39661c90275838,Bayfield Community Centre,43.5651,-81.6986,0
845, 11eeb7f259c2a080919f6c0417b8b908,Centre multisport Desjardins,47.5371,-61.5387,0
846, 11eeb7f3d35c94e09932e430a6b6d64c,Colisée Denis Morel,47.4583,-72.7729,0
847, 11eeb7f6a747c34083499724c85aedb5,Rosanne-Laflamme Sports Centre,45.4841,-73.4329,0
848, 11eeb7f96fae2ed0009c015132db2907,Centre d'excellence Sports Rousseau,45.62,-73.8564,0
849, 11eeb7f97134a7c0996085710f6e1257,Sylvie Thiffault,46.6996,-72.643,0
850, 11eeb7fa1cdfa5709c7c809e70c0fa33,Aréna de Vaudreuil-Dorion,45.4042,-74.034,0
851, 11eeb7fa59ffd6f06fa31fd65e1e0921,Winakwa Community Club,49.8717,-97.0765,0
852, 11eeb80389c44ca050a325f4cd35b48c,Aréna Lorraine,45.6693,-73.7484,0
853, 11eeb803b51d6800a66a450036b60b6a,Aréna Rosemère,45.6179,-73.8038,0
854, 11eeb80821ba9830c2503ec0ea36ac92,Aréna St-Ubalde,46.8524,-72.0259,0
855, 11eeb811d8e81fb080bfceb0097f7223,Rich Valley Arena,53.8486,-114.4361,0
856, 11eeb8125ab445f0981b4277bc560788,Forestburg Multi Use Facility,53.0635,-112.3067,0
857, 11eeb813145ea36071fc841a009ed687,Shinapest Tooma Memorial Arena,50.1169,-62.4136,0
858, 11eeb814053ec300fcc8a63d97b19bcb,Malvern Community Recreation Centre,43.7976,-79.227,0
859, 11eeb814f10bc080fa62a937b02a2e26,Access Communications Centre,52.779,-108.2983,0
860, 11eeb818c038fc3090fefa541bc44135,Francis Skating Rink,51.3669,-105.9973,0
861, 11eeb81992083a50204a3f7e8ca13454,Rose Marie Hardy,50.139,-89.0561,0
862, 11eeb81aff5d77408426c089649b5535,Art and Margaret Fry Recreation Centre,64.062,-139.4351,0
863, 11eeb81c12bac85054c65c2d3924a690,Coronation Arena,51.9565,-110.0761,0
864, 11eeb81e4764ebb0dbfd23988081b918,Kenilworth Community League,53.5322,-113.4404,0
865, 11eeb81e4c87ec50c5b9238d945bab96,Grande Prairie Airport (CYQU),55.1726,-118.7997,0
866, 11eeb81e78b8a3005895e72c101c6b22,Collicutt Centre,52.2451,-113.7855,0
867, 11eeb81e8dfb2440b20328c38569cf96,Mayerthorpe Exhibition Centre,53.8486,-114.4361,0
868, 11eeb81eb7b6e3508a238fda29334f70,Radisson Communiplex,52.807,-105.3626,0
869, 11eeb81ecf6a1670537682668472acf8,Mel Hegland Uniplex,52.7586,-107.4669,0
870, 11eeb81ee798e230c07fa447df964db8,Natuashish: Recreation Centre & Arena,55.8889,-60.8805,0
871, 11eeb820ca9635500feffdce76d42314,Cold Lake Energy Centre,54.4127,-110.2162,0
872, 11eeb8220a5e5fe0feb8cc144f74a861,Lacombe Arena,52.36,-114.3736,0
873, 11eeb82373c91c305fb2aa7b34016848,Kerry Park Recreation Centre,49.2818,-126.0627,0
874, 11eeb82846df356095c897c49e13857c,Pembina Rec-Plex / Evansburg Arena,53.8486,-114.4361,0
875, 11eeb856ac91d240b1f24e56d482e94b,Northumberland Arena,46.1668,-62.6487,0
876, 11eeb867121b860029ff2327bf3ea788,Lou Jeffries Gananoque & T.L.T.I Recreation Centre,44.3319,-76.1471,0
877, 11eeb86db5d539200216b98b013e2639,Centre sportif,46.9055,-70.7456,0
878, 11eeb86e8fae1d10ff4ad143832b0385,Aréna de Saint-Anselme,46.9055,-70.7456,0
879, 11eeb871dcebf3109a6ac030d8d11017,Canada Games Centre Whitehorse,60.7227,-135.0534,0
880, 11eeb87378ad09a05212b7bf88c7a8a1,Durham Community Centre and Arena,43.8567,-81.4023,0
881, 11eeb87c50919e00c211754156083f8c,Save-on-Foods Memorial Centre,48.4278,-123.3574,0
882, 11eeb87fb13d5c50a8d600e283b5dfe7,Rimbey Arena,51.9565,-110.0761,0
883, 11eeb87fef2c4f8049fc93752d2a2d48,RIM Park,43.4801,-80.4801,0
884, 11eeb88a4c1d72a006ab51aad4970143,Fernie,49.4539,-116.763,0
885, 11eeb89091c062d0ef584e4d4748a094,Palais des Sports de Saguenay,48.4359,-71.2318,0
886, 11eeb89694a60ee0b56e9d824cac8d47,Morinville Leisure Centre,53.7903,-113.646,0
887, 11eeb8a027e23b80197684d2228c78ae,Arena Frank-Robinson,45.3958,-75.8259,0
888, 11eeb8a621c478704b8c5243fc5da833,Paschale Legere,46.7333,-65.4489,0
889, 11eeb8a9af024750aade8594d5d706d6,Selena Brown,49.2273,-122.6883,0
890, 11eeb8aa845fb5401228d1879648cfd9,Aurora Community Centre,43.9909,-79.4639,0
891, 11eeb8ba221c45501549e801f7fd49d0,Olds Sportsplex,51.7956,-114.0944,0
892, 11eeb8be8d67ef40ec1c7b7585060827,Centre communautaire Michel-Labadie,46.8342,-71.3463,0
893, 11eeb8bf8f8b9d209dc4f2c5cdc8a835,Little Britain Community Arena,44.438,-78.6828,0
894, 11eeb8c4ce763c20a86dd348aa002ae6,Joe Thornton Community Centre,42.7788,-81.2134,0
895, 11eeb8cc3a6809c0b5b7a81f5171a273,Centre Sportif Régional L Cyr,45.0784,-73.0291,0
896, 11eeb8d174f84f50b38dcd5b3614e131,Aréna De Louiseville,46.2675,-72.9382,0
897, 11eeb8d29d2674103538268ea0520188,Complexe Sportif La Pêche (Masham),45.5234,-76.4392,0
898, 11eeb8dbb81841509e37682b80bf77d5,Western Financial Place,49.512,-115.7703,0
899, 11eeb8e0acab8110b6563e2a4c2934f7,Springbank Arena,50.9821,-114.5178,0
900, 11eeb8ed5698d2c05abfb991bcb90495,Garcelon Civic Center,45.1728,-67.2946,0
901, 11eeb8fd5a4c98b08694ce0ef1226477,Mission Leisure Centre,49.1337,-122.3434,0
902, 11eeb93134e20db0473eae356ac8ab9d,Beaverlodge Arena,56.6598,-117.2896,0
903, 11eeb932ec068e207b682aa845482317,Forum,45.7915,-73.7559,0
904, 11eeb9364542ead0e9a73ebeb2b82407,Englehart & Area Comunity Arena Complex,47.6756,-79.5424,0
905, 11eeb94235dc8a901b82f6210c49190d,Dan O’Neill Memorial Outdoor Rink,45.3985,-78.0836,0
906, 11eeb944162ee1f0fa85cea91cf8cdbd,Dundurn Sports Center,52.807,-105.3626,0
907, 11eeb947e1160f80cc215ae511f8fbe8,North Bay Memorial Gardens,46.3094,-79.464,0
908, 11eeb949fd2a67f0138232e580ca7c50,Centre Marius Sauvageau,48.8854,-72.4433,0
909, 11eeb94b497760307387727054189e63,Nakusp and District Community Complex,49.7332,-116.913,0
910, 11eeb94ee1f4f9a0edacf030506ced28,Centre Henry-Leonard,49.2446,-68.1442,0
911, 11eeb95b3e05bcf092e6989fa9e2676c,East Lambton Community Complex (Watford Arena),43.5651,-81.6986,0
912, 11eeb95cc15ea840df2fdbd4dbd047db,Devon Community Centre,53.3632,-113.7286,0
913, 11eeb971c1969ba061eff79f937e1b0e,North County Recreation Complex,49.7318,-112.6171,0
914, 11eeb977b3f7eac0eac0073d84e58cb4,The Point Edward Arena,42.9891,-82.399,0
915, 11eeb9800df645a05914acc2b4a8c59e,Logan Lake Recreation Centre,50.7372,-121.2713,0
916, 11eeb98434ba24a0507db386c0a35aca,The Pepsi Centre,48.9654,-57.9225,0
917, 11eeb98b990c58e0c796b52dbfa0d843,Cobourg Community Centre,43.9851,-78.1621,0
918, 11eeb98d8dff7340d2627a9a2de0e12b,Russell Arena,45.2573,-75.3675,0
919, 11eeb99039330c208c5f854485bd882d,Minoru Arena (Stadium),49.1483,-123.1469,0
920, 11eeb990c119b260112aee529c85cc47,Aréna Mont-Royal,45.5653,-73.5869,0
921, 11eeb9911f2096d067b93cf5c5527a64,Aréna Chénier,45.6077,-73.5428,0
922, 11eeb992fff871e0bf3e52c23308fcb8,Aréna du complexe Jean-Laurin,45.72,-74.0327,0
923, 11eeb99c1d14e7504a86accd3c3e48d4,Terrace Sportsplex,54.5058,-128.5823,0
924, 11eeb9a16210de90fef8023c37b403e4,Jobs Memorial Gardens,60.0342,-70.0118,0
925, 11eeb9a37bd04a806a07ef21ad01d7f3,Kinsmen Arena,51.202,-102.457,0
926, 11eeb9a669aeb0f0f7e6b7e2639e701b,Crystal City Skating Arena,49.0694,-99.527,0
927, 11eeb9c3338835b090619b0bf5452bc9,Edam Community Recreation Center,54.2836,-109.2415,0
928, 11eeb9e34b65c6a0d700760e1edd8550,Sagkeeng Arena Complex,50.4275,-95.3439,0
929, 11eeb9efe9c30ae05d3fb111d364b8ce,Aréna Terry Lalo,50.1169,-62.4136,0
930, 11eeb9f08c8351903471e46ed7a6fc14,Aréna Julien-Beauregard,45.4355,-73.1738,0
931, 11eeba049b225ca002a7bcdfa7065413,Bob Snodgrass Arena,50.5775,-113.8747,0
932, 11eeba082f66e040fa1b258a7dd8b4d6,Centre Sportif de Saint-Antoine,45.795,-74.0017,0
933, 11eeba0bbd10b760f46e23a8adea54c9,Edmond E Landry,47.8219,-65.0917,0
934, 11eeba0ce2f190c08a7cd35ce0fb9d20,MacDonald Island Park,56.6977,-111.3389,0
935, 11eeba0fbaed3e5044c4979578dd4d5c,Centre Edmond E. Landry,47.8219,-65.0917,0
936, 11eeba12fa1b60e0822db9fdf81f9369,Centre récréatif de Saint-David,46.0668,-72.8043,0
937, 11eeba141ce891a0b092f0b003d4a0d4,Centre récréatif St David,46.0668,-72.8043,0
938, 11eeba16a84b06404b6935c1d82bc0f0,Kwadacha Arena,55.2046,-129.0828,0
939, 11eeba2b3911ec20467c88131102d1c5,The Shield,43.3479,-79.7593,0
940, 11eeba5872693550be88d0db4db54ad4,Tiverton Sports Complex,43.8567,-81.4023,0
941, 11eeba5a53ba10f00b61e092e34d24dc,Kinplex,50.0365,-110.661,0
942, 11eeba627f807370c6a5bc88a5fafaa8,Oilfields Regional Arena,49.8736,-113.5074,0
943, 11eeba6eccae54d0c0d35abf8db1c666,Norquay Skating Rink,51.8194,-103.5644,0
944, 11eeba6fd042a9b05d126e8b3eefbc0d,Duchess Arena,49.8442,-110.78,0
945, 11eebaa4a3b49db0a746e914747e5df4,Richard Calder Arena,45.3317,-64.7596,0
946, 11eebabc62c0bb0049d3e3bad39b8b86,Ernie Iron Memorial Arena,54.2836,-109.2415,0
947, 11eebabdff8a40e0396133af15201afa,Glenella Arena,50.7774,-99.5546,0
948, 11eebaddaedafcf0bb56a7c59db9a85e,Candace Lighthall,44.5539,-63.8307,0
949, 11eebae34c3be40013bbcef5f5a87437,Seymour-Hannah Sports and Entertainment Centre,43.1275,-79.2631,0
950, 11eebae728703cc0759d94660041d903,Davidson Centre,44.1821,-81.6373,0
951, 11eebae7de443dd0933dbde9f2a1ab61,Burlington GO,43.3248,-79.7957,0
952, 11eebae7e9cf9050f905f339568f7131,Fleming Memorial Arena,43.1661,-80.0702,0
953, 11eebae806140b608f2b66b021c9a064,Evansdale Community League,53.5923,-113.5168,0
954, 11eebae83c0c1d70250c050b037a1de5,Unainuk Arena,62.2237,-92.5904,0
955, 11eebae89eca6f702cf88bf8abacab99,Saltfleet Arena,43.2318,-79.7696,0
956, 11eebae919f6e020f0f5615b16f1f3af,Norma Moore Gladstone and District Arena,50.7774,-99.5546,0
957, 11eebae9907e80e04a234301b275127e,McArthur Island Sports Centre NHL Rink,50.9647,-119.1638,0
958, 11eebae9fbc879f035ba63e5ba26a3d4,Hazelton Secondary School,55.2046,-129.0828,0
959, 11eebaea8caaa01061c42643a7a1fd94,Polyvalente de Charlesbourg,46.8615,-71.2698,0
960, 11eebaeb193b948094ca58a64511cfa9,Centre sportif et culturel de Brandon,46.104,-73.256,0
961, 11eebaeb5ad01010e4e90c21f4a6e544,Hrm 4pad,44.7235,-63.6899,0
962, 11eebaecb24d90a0a3f1b22e0891f143,East St. Paul Arena,49.9611,-97.0212,0
963, 11eebaee5b66f1803aad9e5f7b9bb338,Kenton ice rink,50.0226,-101.3637,0
964, 11eebaf05e936760845a36b2c9bf0bd6,KINGS MUTUAL CENTURY CENTRE,45.0191,-64.8882,0
965, 11eebaf07290be70ab85d7017402b981,Merritton Centennial Arena,43.1418,-79.2133,0
966, 11eebaf0dd348c70fe1c515b27d91e0a,Tillsonburg Community Centre,42.8806,-80.7527,0
967, 11eebaf3b6a8a9302b17036ccb5bc247,Arnaitok Arena,70.4643,-68.4789,0
968, 11eebaf3bed56760d8023ac8f1ff9eb5,Minitonas and District Arena,52.4175,-100.9577,0
969, 11eebaf45fddebf0494c6156550776a2,Neyaskweyahk memorial arena,51.9565,-110.0761,0
970, 11eebaf484d32240e61d3dfe411b1769,Queens Park Arena,49.2007,-122.9074,0
971, 11eebaf6e3b6c0305a7bce8848ba97b0,North Grenville Municipal Centre,45.0113,-75.6459,0
972, 11eebaf8c6100b2024ad0c91fd7640be,Mitchell & District Arena,43.5838,-81.2351,0
973, 11eebafb894ce66072a9eaa40f9ad590,Westport Community Arena,45.0113,-75.6459,0
974, 11eebafd3c1ba140777ff308a4ef8bcf,Hailey Bugeja,49.9378,-97.1183,0
975, 11eebafe06f4cc70b60bf20df3a9178a,Fred Moose & Jimmy Spence Memorial Arena,55.8244,-98.8348,0
976, 11eebafe9b0cf04007ca26f257ef47e8,Centre Récréatif Marianne St-Gelais,48.6556,-72.4469,0
977, 11eebb024b9097c092c81d9a99395e48,Janet Sinclair,44.8995,-76.021,0
978, 11eebb07b7da34404cf6dac51e7e8887,Stony Plain Arena,53.5202,-114.0135,0
979, 11eebb08dd601c60fbe53ecc490c4e4c,St. Adolphe Arena,49.7082,-96.9867,0
980, 11eebb0a7651e65085fb5615513e2ebf,Lunenburg County Lifestyle Centre,44.3683,-64.506,0
981, 11eebb0bfe8a87b0df1b9fbc0bf42058,Riviere Qui Barre Arena,53.7903,-113.646,0
982, 11eebb1345bcd5003bbcd6ea9565ea32,Britannia Rink,49.2835,-123.0786,0
983, 11eebb1cc80038003b33906fa7e649ec,Arena Samuel-Gagnon,48.8854,-72.4433,0
984, 11eebb22dc31afb061ad368a0ab064b1,Progressive Auto Sales Arena,42.9607,-82.3718,0
985, 11eebb23ab3e4b606b47bd087bf015b0,Centre récréatif de Saint-Gilles,46.2635,-70.7929,0
986, 11eebb2e861e33805748ead4e9c9f7b3,Coleman Alberta Canada,49.7318,-112.6171,0
987, 11eebb30e9644130eb39ba3bb1003c4d,Grand Valley & District Community Centre,43.9258,-80.1056,0
988, 11eebb3238edc6d07913d82e326347d5,Kinsmen Arena 2st n,49.512,-115.7703,0
989, 11eebb35baf0d430c6188ae50358c7aa,Wilno Rink,45.3985,-78.0836,0
990, 11eebb4ce58e494034e28ad23212361e,Oliver Parks & Recreation,49.2357,-119.0117,0
991, 11eebb6c25490ab0a49b0730b7c2fa16,Hensall Arena,43.5651,-81.6986,0
992, 11eebb7d886e7330496d9c5a05a692f8,Tottenham Community & Fitness Centre,44.1595,-79.8733,0
993, 11eebb832b3c5c30e9fc07e0d093e110,East Elgin Community Complex,42.7797,-80.9864,0
994, 11eebb891900caa098235d706c8dc68a,Gen Macleod,46.1337,-60.1939,0
995, 11eebb8de7cf28005b4a175758daeced,Woodstock First Nation,46.1368,-67.5817,0
996, 11eebb9f82a30520e3b4638ed312cb32,Bob Snodgrass Recreation Complex,50.5775,-113.8747,0
997, 11eebba7809699b0f8e18a95f09f6155,Seaforth & District Community Centre,43.5838,-81.2351,0
998, 11eebbb06cf94de04fd953e5753615f8,Hawkesbury Complex - Robert Hartley,45.6101,-74.6085,0
999, 11eebbba93c5f7c084178cc89d107be3,Luseland Memorial Arena,51.2296,-108.702,0
1000, 11eebbc8f65939c0b8c9ae0c45392b34,Exhibition Park Arena,43.555,-80.2868,0
1001, 11eebbd3e3954c107c340e1834ffd02f,Lillooet & District REC Centre,50.7372,-121.2713,0
1002, 11eebbd9206e22102ec578c119d89a45,Victoria Park Arena,43.6892,-79.7079,0
1003, 11eebbdb210d0f40c515f4f49723e517,Barbara Jarrett,49.512,-115.7703,0
1004, 11eebbecde0130c041b5b641a6c7317e,Qu'Appelle Skating Rink,51.3669,-105.9973,0
1005, 11eebbf656447520b1d9f5518b2d8f14,Aurora Community Centre 4.3,43.9909,-79.4639,0
1006, 11eebc1566424be0ba21fe8ca291de76,East Calgary Twin Arena,51.0318,-113.9786,0
1007, 11eebc595c0a8a90699473a21cb35429,Chedoke Twin Pad Arena,43.2432,-79.876,0
1008, 11eebc995b60c1f0ef6444145b53c570,NorVal Arena,50.9647,-119.1638,0
1009, 11eebd394d69a9e0c6e9a468ce9f5f4e,Gateway Recreation Centre,49.9465,-97.0585,0
1010, 11eebd6345dbaaa0811c6e759e5ae57e,Cobden Arena,45.3985,-78.0836,0
1011, 11eebd70e4ac54b0a48bb704471a8f3c,Mike Karbonik Arena,51.9565,-110.0761,0
1012, 11eebd751a9ffd207b6fa740ad712967,Varsity View Sportsplex,49.854,-97.2712,0
1013, 11eebd75e7ece770d8a55eea3fe477ee,Indus Recreational Centre,51.0512,-113.8155,0
1014, 11eebd7996be9930440cc6d9edcee664,Centre Sportif Gino Odjick,46.3741,-75.9823,0
1015, 11eebd8191e970d0b62d1204dcff2f6f,Jim Durrell Recreation Centre,45.3523,-75.6512,0
1016, 11eebd82392a5da01b930f51e8625cb2,Gimli Recreation Centre,50.7011,-97.1462,0
1017, 11eebd9018bd3f20520055124d17be10,Burnaby Winter Club,49.2591,-123.0226,0
1018, 11eebda080f39c50adebe4527e8257df,Fort Nelson Recreation Centre,56.2478,-120.8491,0
1019, 11eebda5ba5992b0a05e95fd415fb91a,McCreary Centennial Arena,50.7774,-99.5546,0
1020, 11eebdae2154d1701dfcee094e070006,Woodville / Eldon Community Centre,44.438,-78.6828,0
1021, 11eebddcd06bbb0089e32fd3fc6902d0,Aréna Gilles-Lupien,45.6068,-74.4387,0
1022, 11eebdde30e1fc5035ebc515474d6547,Aréna des Deux Glaces,46.8388,-71.3998,0
1023, 11eebddf239db9c0452ee99c4307ad24,Bracebridge Memorial Arena,45.057,-79.3366,0
1024, 11eebdfaf1e6c3102409607e19a6dd2f,AGT Centre,51.2296,-108.702,0
1025, 11eebe03ce0901208fa6117983389a44,Westwood Arena Sports Center,45.4617,-73.7305,0
1026, 11eebe0c7e31ec30e0f02fb64ec71eec,Arena Clément choiniere.,45.3973,-72.8797,0
1027, 11eebe1966adcc70a02d1e06ffab80e4,Bon Accord Arena,53.9225,-111.0585,0
1028, 11eebe263dfa42b029b9680882c75bf9,Cudworth Arena,52.807,-105.3626,0
1029, 11eebe2d08987900fb41b4621cf8b7db,Aréna de Mascouche,45.7551,-73.5959,0
1030, 11eebe33355422e09bc83acebcb9fd23,Leader Airport,50.3599,-108.5139,0
1031, 11eebe39c59c925024fb3971fa6e2bb6,Centre Sportif Claude Bédard,46.9055,-70.7456,0
1032, 11eebe6d99d7e640445faf065811cb69,Northern Rockies Regional Recreation Centre,56.2478,-120.8491,0
1033, 11eebebaf0a58d40244cb4c02e806b39,Steele Community Centre,48.9632,-54.6169,0
1034, 11eebecc58502fc0b93fbaa776e9e65b,Mainway Recreation Centre,43.3503,-79.8117,0
1035, 11eebed2ef9457708bf190e82749851a,Centre Mario-Gosselin,46.1134,-71.3108,0
1036, 11eebee1d5177f3051211dd1db3fb38b,St. Vital Centennial Arena,49.853,-97.0998,0
1037, 11eebee21b703990ac7628f9a80c1844,Blackie Arena,49.8736,-113.5074,0
1038, 11eebee23c56ec80407b45a84aadfeef,Watson Skating Rink,52.807,-105.3626,0
1039, 11eebf06da5c11c00161c52acc0fd09f,Sportplex de l'Énergie,45.6911,-73.4312,0
1040, 11eebf587cf607f063fd4fce3bc71562,Leoville,52.7586,-107.4669,0
1041, 11eebf71b497a1f017d332c04fc4d225,Centre Sportif Régional,45.7317,-73.2793,0
1042, 11eebf73f24b7600d41f4931cb085905,Strathmore Family Centre Arena,51.0459,-113.3967,0
1043, 11eebf9bee0b2d1057f388be8213a97d,Rouyn-Noranda Rejean Houle,47.4822,-79.2102,0
1044, 11eebfbcf1002720b95efd8b88f13f94,St-Antoine,46.3131,-64.5853,0
1045, 11eebfd5c922e2b0adef7253e96895f7,Centre sportif et culturel de Saint- Timothée,45.2788,-74.1422,0
1046, 11eebfd97da8d890a5cbabeadd4ebf80,Complexe Sportif Guimond,45.5917,-73.8293,0
1047, 11eebfd994a5b40087a986e87297d934,Wayne Gretzky Sports Centre,43.1501,-80.2766,0
1048, 11eebfef055501504f39dd9d14dddcef,Credit Union Centre,46.3182,-63.5586,0
1049, 11eebff7e8996b601950795a42be88cb,Ian H. Steward Arena,48.471,-123.3438,0
1050, 11eec047bdd7789089022f5142abd2e0,Nipigon Community Centre Ice Skating Rink,50.139,-89.0561,0
1051, 11eec07228c88a20f61cc7d23d673009,Mount Royal Arena,45.5181,-73.6545,0
1052, 11eec11711df27b088d63c4fbf1b836b,Arena Andre St-Laurent,45.5462,-73.2339,0
1053, 11eec119a2b6b490c5be47c8e493d13a,Complexe sportif St Félix De Dalquier,48.4606,-78.1936,0
1054, 11eec12575501f80d7bfa42d216e4969,FRONTIER RINK,50.3599,-108.5139,0
1055, 11eec125b0a09a10e3d694185f53e4d6,Ridge Runner Arena,51.8194,-103.5644,0
1056, 11eec145435df7c0ab8c0008feecbff2,Centre Richard-Lebeau,45.9914,-72.3216,0
1057, 11eec159ec62eba08c96208d63734677,Emerson Rink,49.0563,-96.1126,0
1058, 11eec161c953e0d0b3348e0c8f9ab6f4,Don Henderson Memorial Sportsplex,44.8794,-63.7254,0
1059, 11eec170be244510f82968925c4670f8,Rockyford Arena,49.8442,-110.78,0
1060, 11eec17d9b7bf910f42d168e57649d64,Nanette Oshowy,49.7332,-116.913,0
1061, 11eec18e503261e0d6b457952a70ffcf,Vermilion Centennial Arena,53.3515,-110.8451,0
1062, 11eec1e15ed73ab054d80534a643d735,Wally Dawyduk Arena,53.1325,-104.6719,0
1063, 11eec1e9a7d096f0c2213b00c2c7063d,Manawan,46.104,-73.256,0
1064, 11eec1ecf2ae0ec0419a8fe38e75e595,Brant Sports Complex,43.1834,-80.3749,0
1065, 11eec1f3ff398f00396481889c836d63,TD Station,45.2742,-66.0645,0
1066, 11eec1f6294d6e406609a8091373d77b,Gerald Wapass,54.2836,-109.2415,0
1067, 11eec231b6f994e01a1798ff0cf6e4db,Central Park Athletics,42.3062,-83.0017,0
1068, 11eec239957e2260857a91400d583f22,Grunthal Arena,49.0563,-96.1126,0
1069, 11eec23a350bc6c06f8af64fc9e4c7df,mistassini,48.8707,-72.2141,0
1070, 11eec23a3d55a9e0f33d83f0761ff9bd,Centre sportif Clément-Tremblay (Aréna),48.1496,-65.7053,0
1071, 11eec23a4d4085f0dfb1ac0d1b508d0f,Centre Mario-Tremblay,48.5468,-71.6399,0
1072, 11eec24bc2704f20ff256c08ffb3a617,HBM Community Centre,44.8324,-77.9302,0
1073, 11eec26b9b45b4b066aa69a0db6fb4fc,Centre Multifonctionnel,46.2635,-70.7929,0
1074, 11eec27591e1a370b81dd8b3fba7c3d3,Le Centre Témiscaming,47.4822,-79.2102,0
1075, 11eec2988ea7c040be8a7812673ac6e9,École des Montagnes,46.104,-73.256,0
1076, 11eec2a9861aa9e04c4f4933cfb3ff0b,DF Barnes Arena (formerly Feildian Gardens),47.5677,-52.7031,0
1077, 11eec2abe692555035b3fb461166a971,Centre sportif Acton Vale,45.6125,-72.5205,0
1078, 11eec2cfeeafc6e0f00ba10e1a6c7d79,Whitney pier r Rink,46.167,-60.1943,0
1079, 11eec2efbbf56d20210f1e2a124fc76e,Woolwich Memorial Centre,43.5852,-80.5662,0
1080, 11eec2f5278dbb0037dd6309a7b72033,Yellow Grass Town Office,51.3669,-105.9973,0
1081, 11eec369c5ca3590e88ba63f2528ed4b,cochenour arena,50.2407,-90.2024,0
1082, 11eec36a97f1f3f0bdebb65739f9c305,Macamic Centre Recreatif Rest,47.4822,-79.2102,0
1083, 11eec3716dca28705d8e1ec448793bd4,Ball Hockey International London,42.9778,-81.1941,0
1084, 11eec3728f7a50700ecc34f8cf2b09e2,Aréna Robert Fournier,45.242,-72.0177,0
1085, 11eec376155fef30e2592f2f1bde881e,Centre sportif Claude Jourdain,49.0226,-66.8158,0
1086, 11eec3c3f74e58d0eabcc5c410679797,Centre Récréatif Taschereau,47.4822,-79.2102,0
1087, 11eec3c6a5f398d0b1141f6d289f7c44,Centre Jean-Daigle,47.3614,-68.3218,0
1088, 11eec3cbf6a722b0c5a0655befe10f19,Peguis Multiplex,50.7011,-97.1462,0
1089, 11eec3cc4efd6c802e0e3450c385c89d,Tabusintac community Rink,47.3272,-65.011,0
1090, 11eec3cdeeff6110f4e93fc6552b12df,Quill Lake Memorial Arena,51.8194,-103.5644,0
1091, 11eec3d840e955d0add849051a11e5ac,Ken Nichol Regional Recreation Centre,53.3571,-113.4129,0
1092, 11eec3d85f6152b071d112bb50987a6d,Beaumont Sport and Recreation Centre,53.3571,-113.4129,0
1093, 11eec3d8bcc037505cda954c163259be,Montrose outdoor rink,53.3571,-113.4129,0
1094, 11eec3ea53bf8cd08457fbc28651812e,Kaminski Arena,51.8194,-103.5644,0
1095, 11eec4195242a57044b883459c3dcc9f,South River-Machar Community Centre,45.4139,-79.6728,0
1096, 11eec4331de028b02c679a6e033fc01d,Tom Donovan Arena,46.9795,-65.6715,0
1097, 11eec4333b343f00a15df2753d884ab1,Doaktown Arena,46.4477,-66.2584,0
1098, 11eec435e97df180191fe757dc1f9ca8,Essex Arena,42.1754,-82.8226,0
1099, 11eec44ae357a5200b16027795d28671,Prospect Place,46.4477,-66.2584,0
1100, 11eec44da27b4ea07a00ccec4a0251f3,William Allman Memorial Arena,43.3717,-80.9844,0
1101, 11eec44f93505540509024954de048fe,Hesje Arena,52.7586,-107.4669,0
1102, 11eec44fc3eb1cd0edba8a3b79801b24,Birch Hills Arena,52.7586,-107.4669,0
